ID_Escenario,Entidad,Escenario_IHH,Escenario_TPM,Spread_Proyectado
3,BANCO DAVIVIENDA,1828.4544784612037,2.7548647124478443,8.080560845905627
3,BANCO CMB,1828.4544784612037,2.7548647124478443,7.4348555668893095
3,Banco_Referencia,1828.4544784612037,2.7548647124478443,8.080560845905627
3,COOPEFYL,1828.4544784612037,2.7548647124478443,8.07210472903011
3,BANCO LAFISE,1828.4544784612037,2.7548647124478443,8.07210472903011
3,BANCO CATHAY,1828.4544784612037,2.7548647124478443,8.080560845905627
3,COOPECAR,1828.4544784612037,2.7548647124478443,8.07210472903011
3,COOPEUNA,1828.4544784612037,2.7548647124478443,8.07210472903011
3,COOPEJUDICIAL,1828.4544784612037,2.7548647124478443,8.07210472903011
3,COOPECAJA,1828.4544784612037,2.7548647124478443,8.07210472903011
3,COOPEBANPO,1828.4544784612037,2.7548647124478443,8.07210472903011
3,CREDECOOP,1828.4544784612037,2.7548647124478443,8.07210472903011
3,COOPEAYA,1828.4544784612037,2.7548647124478443,8.07210472903011
3,COOPEANDE Nº 1,1828.4544784612037,2.7548647124478443,8.07210472903011
3,BANCO BCT,1828.4544784612037,2.7548647124478443,8.080560845905627
3,COOPESANMARCOS,1828.4544784612037,2.7548647124478443,8.07210472903011
3,FINANCIERA CAFSA,1828.4544784612037,2.7548647124478443,8.07210472903011
3,BANCO NACIONAL,1828.4544784612037,2.7548647124478443,8.080560845905627
3,BANCO IMPROSA,1828.4544784612037,2.7548647124478443,8.07210472903011
3,COOPEALIANZA,1828.4544784612037,2.7548647124478443,8.07210472903011
3,COOPEMEP,1828.4544784612037,2.7548647124478443,8.07210472903011
3,FINANCIERA COMECA,1828.4544784612037,2.7548647124478443,8.07210472903011
3,COOPAVEGRA,1828.4544784612037,2.7548647124478443,8.07210472903011
3,MUCAP,1828.4544784612037,2.7548647124478443,8.07210472903011
4,BANCO POPULAR,1564.8769937914997,4.349243622732617,7.9424672018266245
4,COOPEMEDICOS,1564.8769937914997,4.349243622732617,7.667140809752918
4,COOPEGRECIA,1564.8769937914997,4.349243622732617,7.934011084951109
4,CAJA DE ANDE,1564.8769937914997,4.349243622732617,7.934011084951109
4,FINANCIERA MULTIMONEY,1564.8769937914997,4.349243622732617,7.934011084951109
4,BANCO PROMERICA,1564.8769937914997,4.349243622732617,7.934011084951109
4,GRUPO MUTUAL,1564.8769937914997,4.349243622732617,7.934011084951109
4,BANCO GENERAL,1564.8769937914997,4.349243622732617,7.9424672018266245
4,BCR,1564.8769937914997,4.349243622732617,7.9424672018266245
4,BANHVI,1564.8769937914997,4.349243622732617,7.9424672018266245
4,FINANCIERA MONGE,1564.8769937914997,4.349243622732617,7.044194938099039
4,BANCO DAVIVIENDA,1564.8769937914997,4.349243622732617,7.9424672018266245
4,BANCO CMB,1564.8769937914997,4.349243622732617,7.296761922810308
4,Banco_Referencia,1564.8769937914997,4.349243622732617,7.9424672018266245
4,COOPEFYL,1564.8769937914997,4.349243622732617,7.934011084951109
4,BANCO LAFISE,1564.8769937914997,4.349243622732617,7.934011084951109
4,BANCO CATHAY,1564.8769937914997,4.349243622732617,7.9424672018266245
4,COOPECAR,1564.8769937914997,4.349243622732617,7.934011084951109
4,COOPEUNA,1564.8769937914997,4.349243622732617,7.934011084951109
4,COOPEJUDICIAL,1564.8769937914997,4.349243622732617,7.934011084951109
4,COOPECAJA,1564.8769937914997,4.349243622732617,7.934011084951109
4,COOPEBANPO,1564.8769937914997,4.349243622732617,7.934011084951109
4,CREDECOOP,1564.8769937914997,4.349243622732617,7.934011084951109
4,COOPEAYA,1564.8769937914997,4.349243622732617,7.934011084951109
4,COOPEANDE Nº 1,1564.8769937914997,4.349243622732617,7.934011084951109
4,BANCO BCT,1564.8769937914997,4.349243622732617,7.9424672018266245
4,COOPESANMARCOS,1564.8769937914997,4.349243622732617,7.934011084951109
4,FINANCIERA CAFSA,1564.8769937914997,4.349243622732617,7.934011084951109
4,BANCO NACIONAL,1564.8769937914997,4.349243622732617,7.9424672018266245
4,BANCO IMPROSA,1564.8769937914997,4.349243622732617,7.934011084951109
4,COOPEALIANZA,1564.8769937914997,4.349243622732617,7.934011084951109
4,COOPEMEP,1564.8769937914997,4.349243622732617,7.934011084951109
4,FINANCIERA COMECA,1564.8769937914997,4.349243622732617,7.934011084951109
4,COOPAVEGRA,1564.8769937914997,4.349243622732617,7.934011084951109
4,MUCAP,1564.8769937914997,4.349243622732617,7.934011084951109
5,BANCO POPULAR,1564.8794564576228,1.3386518213848073,7.942468492067859
5,COOPEMEDICOS,1564.8794564576228,1.3386518213848073,7.667142099994153
5,COOPEGRECIA,1564.8794564576228,1.3386518213848073,7.934012375192344
5,CAJA DE ANDE,1564.8794564576228,1.3386518213848073,7.934012375192344
5,FINANCIERA MULTIMONEY,1564.8794564576228,1.3386518213848073,7.934012375192344
5,BANCO PROMERICA,1564.8794564576228,1.3386518213848073,7.934012375192344
5,GRUPO MUTUAL,1564.8794564576228,1.3386518213848073,7.934012375192344
5,BANCO GENERAL,1564.8794564576228,1.3386518213848073,7.942468492067859
5,BCR,1564.8794564576228,1.3386518213848073,7.942468492067859
5,BANHVI,1564.8794564576228,1.3386518213848073,7.942468492067859
5,FINANCIERA MONGE,1564.8794564576228,1.3386518213848073,7.044196228340274
5,BANCO DAVIVIENDA,1564.8794564576228,1.3386518213848073,7.942468492067859
5,BANCO CMB,1564.8794564576228,1.3386518213848073,7.296763213051543
5,Banco_Referencia,1564.8794564576228,1.3386518213848073,7.942468492067859
5,COOPEFYL,1564.8794564576228,1.3386518213848073,7.934012375192344
5,BANCO LAFISE,1564.8794564576228,1.3386518213848073,7.934012375192344
5,BANCO CATHAY,1564.8794564576228,1.3386518213848073,7.942468492067859
5,COOPECAR,1564.8794564576228,1.3386518213848073,7.934012375192344
5,COOPEUNA,1564.8794564576228,1.3386518213848073,7.934012375192344
5,COOPEJUDICIAL,1564.8794564576228,1.3386518213848073,7.934012375192344
5,COOPECAJA,1564.8794564576228,1.3386518213848073,7.934012375192344
5,COOPEBANPO,1564.8794564576228,1.3386518213848073,7.934012375192344
5,CREDECOOP,1564.8794564576228,1.3386518213848073,7.934012375192344
5,COOPEAYA,1564.8794564576228,1.3386518213848073,7.934012375192344
5,COOPEANDE Nº 1,1564.8794564576228,1.3386518213848073,7.934012375192344
5,BANCO BCT,1564.8794564576228,1.3386518213848073,7.942468492067859
