Fecha,Entidad,Total_Prin,Total_Prod,Tasa_Implicita_Micro_%,Morosidad_%,Cuota_%,IHH,IPC_Nivel,TPM_Porcentaje,TBP_Porcentaje,TAN_Porcentaje,Credito_Sistema_Financiero,Tipo_Cambio_Compra,Tipo_Cambio_Venta,Inflacion_Interanual_%,Crecimiento_Credito_%,Devaluacion_Interanual_%,Spread_Bancario,Spread_Cambiario,Cuota_%_Lag6,Morosidad_Lag3,Morosidad_Lag6,IHH_Lag6,TPM_Lag3,Inflacion_Lag3
2021-11-30,COOPEGRECIA,23176079591.64,262949888.89,1.1345744988934643,13.813017705957344,0.09762459993905553,972.5815874743188,102.80237964,0.75,2.9,9.35801519,21872420.872411,626.56,632.2,3.3456433387984985,3.329542010840636,3.845332544884128,6.458015189999999,5.6400000000001,0.09523619438763338,15.32772312316062,14.725648797348567,959.0917506696115,0.75,1.72465700074651
2021-12-31,COOPEGRECIA,23031218561.899998,259411987.03000003,1.1263493780530536,14.691095541541635,0.09541913611173938,981.7359501536828,103.29890791,1.25,2.9,8.27188719,22118800.2899998,639.06,645.25,3.298907910000004,3.8705887825026153,4.527782277660797,5.371887189999999,6.190000000000055,0.09536970769441377,12.403247841650362,15.101907983193314,959.4078352293737,0.75,2.086357619258661
2022-01-31,COOPEGRECIA,23334814774.879997,259324905.05,1.1113218919961778,17.085719264384018,0.09656458239552546,983.5262902645084,103.68120989,1.75,3.05,9.5263744,22173619.3257965,638.97,646.2,3.498084250555422,4.440760447240422,4.8753570501168575,6.4763744,7.230000000000018,0.09681205723297105,14.606407814852371,14.38743994170607,958.9769441921447,0.75,2.503919966419721
2022-02-28,COOPEGRECIA,23098397033.16,279227755.35,1.2088620476526635,17.56254307966159,0.09521491726111675,984.2717087751162,104.81470219,1.75,3.05,9.54087233,22254010.106304,641.53,647.34,4.897314563101562,4.84571309557893,5.114964925954801,6.490872329999999,5.810000000000059,0.09745187716110523,13.813017705957344,15.32772312316062,964.1328690493021,0.75,3.3456433387984985
2022-03-31,COOPEGRECIA,23013020228.42,272868835.05,1.1857150097709463,16.481989188736815,0.09355430580614107,983.7260751756029,105.73941222,2.5,2.95,9.44131967,22551921.8168791,660.48,667.1,5.793175063207667,6.044741455959679,8.328867670222962,6.49131967,6.6200000000000045,0.09834971339761378,14.691095541541635,12.403247841650362,966.6058389149462,1.25,3.298907910000004
2022-04-30,COOPEGRECIA,22924045533.89,285337340.51,1.244707615364699,19.23453075588869,0.09263240560813922,985.6274804523523,107.40707737,4.0,2.9,9.78696342,22707113.9207763,663.08,670.36,7.151561741422041,6.476750170684853,8.220328038228075,6.886963419999999,7.279999999999973,0.09720101015009737,17.085719264384018,14.606407814852371,969.6834938232356,1.75,3.498084250555422
2022-05-31,COOPEGRECIA,22959201430.32,283384976.56,1.234298054399056,16.625369740905658,0.09158117069479327,986.3341704915022,108.95706261,4.0,3.12,9.89751122,23040053.3305742,681.62,689.74,8.714147294619101,7.993017242655198,11.205339868438013,6.77751122,8.120000000000005,0.09762459993905553,17.56254307966159,13.813017705957344,972.5815874743188,1.75,4.897314563101562
2022-06-30,COOPEGRECIA,22806820770.309998,284971948.89,1.2495031717045697,18.45700297460962,0.09028174050326879,989.1386227933431,110.89414488,5.5,3.86,9.4617133,23248740.0060464,684.76,692.25,10.05560567644508,8.864752355985406,11.308528428093645,5.6017133,7.490000000000009,0.09541913611173938,16.481989188736815,14.691095541541635,981.7359501536828,2.5,5.793175063207667
2022-07-31,COOPEGRECIA,22888066973.98,291327379.52,1.272835228292506,16.620046211261684,0.09103586365474658,987.6891571808873,112.09870001,7.5,4.58,11.30785309,23111813.8992673,667.61,675.02,11.48008280565287,8.029539377259098,8.353398182927219,6.72785309,7.409999999999968,0.09656458239552546,19.23453075588869,17.085719264384018,983.5262902645084,4.0,7.151561741422041
2022-08-31,COOPEGRECIA,22939283418.97,284202788.9,1.238934903541817,20.920569281825813,0.09172630800726987,985.0756340194147,113.06276989,7.5,5.37,11.69088186,22942965.0647751,646.07,653.86,12.128481541421143,6.771086133223414,4.373782843278096,6.320881859999999,7.789999999999964,0.09521491726111675,16.625369740905658,17.56254307966159,984.2717087751162,4.0,8.714147294619101
